IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.208.38,2086,0,false,SIN,Asia Pacific,Singapore,109,0.76
8.219.139.13,2053,0,true,SIN,Asia Pacific,Singapore,58,0.75
47.237.8.82,2095,0,false,SIN,Asia Pacific,Singapore,67,0.74
47.236.118.216,2096,0,true,SIN,Asia Pacific,Singapore,83,0.72
8.222.136.247,2087,0,true,SIN,Asia Pacific,Singapore,56,0.72
47.236.169.15,2052,0,false,SIN,Asia Pacific,Singapore,60,0.70
47.245.84.124,2086,0,false,SIN,Asia Pacific,Singapore,56,0.68
8.219.42.72,8880,0,false,SIN,Asia Pacific,Singapore,65,0.68
8.219.194.170,2086,0,false,SIN,Asia Pacific,Singapore,91,0.68
47.236.118.216,2082,0,false,SIN,Asia Pacific,Singapore,68,0.67
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,67,0.65
47.245.114.163,2086,0,false,SIN,Asia Pacific,Singapore,57,0.65
47.237.10.1,2082,0,false,SIN,Asia Pacific,Singapore,61,0.64
8.219.111.147,2082,0,false,SIN,Asia Pacific,Singapore,94,0.63
8.219.174.142,2086,0,false,SIN,Asia Pacific,Singapore,57,0.63
8.222.136.247,2082,2082,false,SIN,Asia Pacific,Singapore,61,0.61
8.219.198.139,2095,0,false,SIN,Asia Pacific,Singapore,56,0.61
47.237.81.112,2095,0,false,SIN,Asia Pacific,Singapore,91,0.60
47.245.114.163,8880,0,false,SIN,Asia Pacific,Singapore,54,0.60
8.219.194.170,2095,0,false,SIN,Asia Pacific,Singapore,65,0.60
8.219.126.240,8880,0,false,SIN,Asia Pacific,Singapore,53,0.60
8.222.134.170,2082,0,false,SIN,Asia Pacific,Singapore,57,0.59
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,70,0.58
47.236.83.239,8880,0,false,SIN,Asia Pacific,Singapore,60,0.57
8.222.191.138,2083,0,true,SIN,Asia Pacific,Singapore,58,0.56
8.219.87.30,2095,0,false,SIN,Asia Pacific,Singapore,64,0.56
47.236.130.95,2053,0,true,SIN,Asia Pacific,Singapore,94,0.55
47.236.9.152,2083,0,true,SIN,Asia Pacific,Singapore,59,0.55
47.237.0.31,2082,0,false,SIN,Asia Pacific,Singapore,56,0.55
47.236.169.141,2052,0,false,SIN,Asia Pacific,Singapore,83,0.55
47.237.94.140,2082,0,false,SIN,Asia Pacific,Singapore,87,0.54
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,121,0.53
8.219.110.81,8880,0,false,SIN,Asia Pacific,Singapore,59,0.52
47.236.93.176,8880,0,false,SIN,Asia Pacific,Singapore,60,0.52
8.222.208.38,2052,0,false,SIN,Asia Pacific,Singapore,100,0.49
47.236.146.249,2083,0,true,SIN,Asia Pacific,Singapore,61,0.48
8.219.120.87,8880,0,false,SIN,Asia Pacific,Singapore,56,0.48
47.237.0.31,2095,0,false,SIN,Asia Pacific,Singapore,59,0.47
47.236.164.215,8880,0,false,SIN,Asia Pacific,Singapore,58,0.47
47.236.117.48,2082,0,false,SIN,Asia Pacific,Singapore,90,0.47
47.236.189.92,2082,0,false,SIN,Asia Pacific,Singapore,73,0.47
47.236.168.17,2052,0,false,SIN,Asia Pacific,Singapore,59,0.47
8.222.249.190,2086,0,false,SIN,Asia Pacific,Singapore,60,0.46
8.219.99.169,2082,0,false,SIN,Asia Pacific,Singapore,115,0.46
47.236.75.113,8880,0,false,SIN,Asia Pacific,Singapore,88,0.46
8.219.98.13,2082,0,false,SIN,Asia Pacific,Singapore,54,0.45
8.219.202.130,2086,0,false,SIN,Asia Pacific,Singapore,84,0.45
47.236.189.92,2052,0,false,SIN,Asia Pacific,Singapore,103,0.43
47.237.95.140,2095,0,false,SIN,Asia Pacific,Singapore,85,0.42
8.222.144.50,2086,0,false,SIN,Asia Pacific,Singapore,59,0.42
8.222.164.209,8880,0,false,SIN,Asia Pacific,Singapore,53,0.40
47.236.169.164,2086,0,false,SIN,Asia Pacific,Singapore,84,0.37
47.237.95.156,8880,0,false,SIN,Asia Pacific,Singapore,81,0.36
47.237.11.182,2082,0,false,SIN,Asia Pacific,Singapore,100,0.34
8.219.6.150,8443,0,true,SIN,Asia Pacific,Singapore,89,0.34
8.222.156.242,2095,0,false,SIN,Asia Pacific,Singapore,55,0.33
8.222.165.117,2095,2095,false,SIN,Asia Pacific,Singapore,78,0.32
8.219.111.175,8443,0,true,SIN,Asia Pacific,Singapore,61,0.32
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,76,0.31
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,97,0.31
8.219.174.142,8443,0,true,SIN,Asia Pacific,Singapore,58,0.31
8.219.100.168,2083,0,true,SIN,Asia Pacific,Singapore,73,0.30
47.236.144.196,2086,0,false,SIN,Asia Pacific,Singapore,54,0.30
47.237.95.140,2082,0,false,SIN,Asia Pacific,Singapore,69,0.30
47.237.84.173,8880,0,false,SIN,Asia Pacific,Singapore,79,0.30
47.236.80.110,2086,0,false,SIN,Asia Pacific,Singapore,93,0.30
8.219.210.64,8880,0,false,SIN,Asia Pacific,Singapore,60,0.29
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,60,0.29
8.219.97.50,8880,0,false,SIN,Asia Pacific,Singapore,58,0.29
47.237.81.112,2053,0,true,SIN,Asia Pacific,Singapore,88,0.29
47.237.86.185,2095,0,false,SIN,Asia Pacific,Singapore,54,0.28
47.236.169.15,8880,0,false,SIN,Asia Pacific,Singapore,73,0.28
47.245.86.230,2096,0,true,SIN,Asia Pacific,Singapore,57,0.28
8.219.210.64,2095,0,false,SIN,Asia Pacific,Singapore,72,0.27
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,54,0.27
47.237.83.20,2053,0,true,SIN,Asia Pacific,Singapore,73,0.27
8.219.83.201,2086,0,false,SIN,Asia Pacific,Singapore,58,0.24
8.219.97.50,2086,2086,false,SIN,Asia Pacific,Singapore,78,0.23
47.236.169.164,2083,0,true,SIN,Asia Pacific,Singapore,57,0.23
47.237.95.156,2082,0,false,SIN,Asia Pacific,Singapore,56,0.23
47.245.96.80,2053,0,true,SIN,Asia Pacific,Singapore,54,0.20
8.219.191.40,2083,0,true,SIN,Asia Pacific,Singapore,91,0.16
47.239.12.227,80,443,true,SIN,Asia Pacific,Singapore,34,0.14
8.222.183.242,8443,0,true,SIN,Asia Pacific,Singapore,59,0.02
47.250.14.147,80,443,true,SIN,Asia Pacific,Singapore,352,0.01
96.0.147.114,443,0,false,SIN,Asia Pacific,Singapore,127,0.01
34.143.216.48,8443,0,true,SIN,Asia Pacific,Singapore,242,0.00
8.219.120.87,2087,0,true,SIN,Asia Pacific,Singapore,67,0.00
47.236.169.141,80,0,false,SIN,Asia Pacific,Singapore,91,0.00
47.237.84.173,2053,0,true,SIN,Asia Pacific,Singapore,59,0.00
8.222.164.209,2083,0,true,SIN,Asia Pacific,Singapore,56,0.00
8.219.126.240,8443,0,true,SIN,Asia Pacific,Singapore,70,0.00
47.236.80.110,8080,0,false,SIN,Asia Pacific,Singapore,58,0.00
47.236.123.133,2082,0,false,SIN,Asia Pacific,Singapore,58,0.00
47.236.169.15,8080,0,false,SIN,Asia Pacific,Singapore,57,0.00
47.236.166.131,8080,0,false,SIN,Asia Pacific,Singapore,61,0.00
47.245.114.163,80,0,false,SIN,Asia Pacific,Singapore,56,0.00
47.237.86.185,8080,0,false,SIN,Asia Pacific,Singapore,91,0.00
8.222.249.190,80,0,false,SIN,Asia Pacific,Singapore,62,0.00
8.219.78.1,8080,0,false,SIN,Asia Pacific,Singapore,97,0.00
47.236.80.110,8443,0,true,SIN,Asia Pacific,Singapore,88,0.00
47.236.169.164,8080,0,false,SIN,Asia Pacific,Singapore,87,0.00
47.237.11.182,8080,0,false,SIN,Asia Pacific,Singapore,57,0.00
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,93,0.00
154.204.183.144,56843,0,true,SIN,Asia Pacific,Singapore,242,0.00
47.236.166.131,2082,0,false,SIN,Asia Pacific,Singapore,57,0.00
8.222.134.170,8080,0,false,SIN,Asia Pacific,Singapore,78,0.00
47.245.84.124,80,0,false,SIN,Asia Pacific,Singapore,56,0.00
8.219.60.54,8080,0,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.87.30,8080,0,false,SIN,Asia Pacific,Singapore,62,0.00
47.236.75.152,2082,0,false,SIN,Asia Pacific,Singapore,61,0.00
8.219.193.202,80,0,false,SIN,Asia Pacific,Singapore,54,0.00
8.222.156.242,80,0,false,SIN,Asia Pacific,Singapore,87,0.00
8.222.208.38,80,0,false,SIN,Asia Pacific,Singapore,59,0.00
8.219.198.139,80,0,false,SIN,Asia Pacific,Singapore,71,0.00
47.236.205.188,8080,0,false,SIN,Asia Pacific,Singapore,83,0.00
8.219.198.139,8080,0,false,SIN,Asia Pacific,Singapore,61,0.00
8.222.184.198,80,0,false,SIN,Asia Pacific,Singapore,51,0.00
47.237.92.26,80,0,false,SIN,Asia Pacific,Singapore,55,0.00
54.151.243.2,443,0,true,SIN,Asia Pacific,Singapore,52,0.00
47.236.170.225,2052,0,false,SIN,Asia Pacific,Singapore,55,0.00
47.236.83.239,80,0,false,SIN,Asia Pacific,Singapore,111,0.00
47.236.10.182,80,0,false,SIN,Asia Pacific,Singapore,102,0.00
47.236.165.25,8080,0,false,SIN,Asia Pacific,Singapore,74,0.00
8.219.199.220,80,0,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.200.145,80,0,false,SIN,Asia Pacific,Singapore,65,0.00
47.237.95.140,8080,0,false,SIN,Asia Pacific,Singapore,61,0.00
47.236.174.206,2086,0,false,SIN,Asia Pacific,Singapore,85,0.00
8.219.200.145,8880,0,false,SIN,Asia Pacific,Singapore,96,0.00
47.245.102.52,8080,0,false,SIN,Asia Pacific,Singapore,56,0.00
8.219.142.191,80,0,false,SIN,Asia Pacific,Singapore,56,0.00
8.219.139.13,8080,0,false,SIN,Asia Pacific,Singapore,102,0.00
8.219.104.37,8080,0,false,SIN,Asia Pacific,Singapore,61,0.00
47.236.254.120,80,0,false,SIN,Asia Pacific,Singapore,104,0.00
47.236.93.176,2052,0,false,SIN,Asia Pacific,Singapore,66,0.00
8.219.107.135,8080,0,false,SIN,Asia Pacific,Singapore,71,0.00
47.236.144.196,80,0,false,SIN,Asia Pacific,Singapore,85,0.00
8.222.244.192,80,0,false,SIN,Asia Pacific,Singapore,76,0.00
8.219.111.175,8080,0,false,SIN,Asia Pacific,Singapore,78,0.00
8.222.137.192,8880,0,false,SIN,Asia Pacific,Singapore,89,0.00
8.219.110.81,8080,0,false,SIN,Asia Pacific,Singapore,83,0.00
47.236.167.231,2086,0,false,SIN,Asia Pacific,Singapore,105,0.00
47.236.166.131,2086,0,false,SIN,Asia Pacific,Singapore,66,0.00
47.236.174.206,2052,0,false,SIN,Asia Pacific,Singapore,94,0.00
8.222.137.192,2053,0,true,SIN,Asia Pacific,Singapore,72,0.00
8.219.77.222,2096,0,true,SIN,Asia Pacific,Singapore,65,0.00
47.236.5.223,8080,0,false,SIN,Asia Pacific,Singapore,79,0.00
8.222.136.247,8080,0,false,SIN,Asia Pacific,Singapore,96,0.00
47.236.149.107,80,0,false,SIN,Asia Pacific,Singapore,99,0.00
47.245.96.80,8080,0,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.114.201,80,0,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.0.48,80,0,false,SIN,Asia Pacific,Singapore,66,0.00
8.219.220.88,8080,0,false,SIN,Asia Pacific,Singapore,71,0.00
47.245.105.224,8080,0,false,SIN,Asia Pacific,Singapore,55,0.00
8.222.191.138,2053,0,true,SIN,Asia Pacific,Singapore,50,0.00
8.219.83.201,80,0,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.222.98,2053,0,true,SIN,Asia Pacific,Singapore,76,0.00
47.236.172.95,2086,0,false,SIN,Asia Pacific,Singapore,77,0.00
47.237.0.31,8080,0,false,SIN,Asia Pacific,Singapore,63,0.00
47.236.170.54,8080,0,false,SIN,Asia Pacific,Singapore,94,0.00
47.236.104.11,8080,0,false,SIN,Asia Pacific,Singapore,102,0.00
47.236.170.54,8880,0,false,SIN,Asia Pacific,Singapore,63,0.00
8.219.222.98,80,0,false,SIN,Asia Pacific,Singapore,114,0.00
47.236.232.148,8080,0,false,SIN,Asia Pacific,Singapore,86,0.00
47.236.172.95,2096,0,true,SIN,Asia Pacific,Singapore,56,0.00
47.237.95.140,80,0,false,SIN,Asia Pacific,Singapore,65,0.00
